Item ID,Title,Price,Currency,Condition,Item URL,Image URL,Seller Username,Seller Feedback %,Seller Feedback Score,Shipping Cost,Shipping Currency,Original Price,Discount Percentage,Discount Amount,Categories,Country
v1|365362026156|635146325319,"DELL Desktop Computer PC i7, up to 32GB RAM 2TB SSD/HDD, Windows 10/11,DVD-ROM",149.00,USD,Excellent - Refurbished,https://www.ebay.com/itm/365362026156?_skw=computer&hash=item55114616ac:g:NhMAAOSwz6tnk-Wg&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UbT7H7enbottF74YnHaxlUPWAWQx46hsSAbzHh0%2FbrT3447Fj5yP47YRNFdhegK45zUN1%2F2m1BpDWLFTsihjrYomdjfO%2F6oPKcuQb5m1xZnSUml6b9fR0hyh0ay2bpsDDSNfDYjCxQRnuFVcOhqB0LzezsNgAHCb2jwfG3TCZ09cYUz68v8u4Ee946J7cabhrcQazjhaQqbW5zml%2Bn5IJQubZx77FWs0xDCv00qsi%2FSul4NHAq472XkQY150gqYdGAsSeO6rFY2spu5rdHf0OAv,https://i.ebayimg.com/images/g/NhMAAOSwz6tnk-Wg/s-l225.jpg,kenji2007,99.3,2234,43.49,USD,745.00,80,596.00,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Belgium (Dutch)
v1|285105183007|0,Dell Desktop Windows 11 Computer PC 16GB RAM 256GB SSD Intel Core i5 8th Gen.,171.47,USD,Excellent - Refurbished,https://www.ebay.com/itm/285105183007?_skw=computer&hash=item426197d91f:g:oiEAAOSwn3hnkblK&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UZyhWIwImY3cw3imaywDOmEkkqtc%2Bz83TKVhwKIR%2FRLncUzKOePIZfyRr9OlYZkhtFIfgQ5CiQl24ZqQaRiZViYeyKU8%2ByrOY0L2ks%2BuKQV7neiZctPNcv2Axi%2BFUHGC3xQvNZfShiii%2FeU%2FxbTdrMmBKQsRMwf3VU159n4K5%2FOYUGDmdkP1h1NjiCzXm0LmumumBziUINxI9tsWrM79j18Y%2FWW%2B00Kz8nhfhABaxKCTOjyhJycPwvLv6%2FXs%2BfZOAFwIkEoH11PzC8EA46L%2BIum,https://i.ebayimg.com/images/g/oiEAAOSwn3hnkblK/s-l225.jpg,discountcomputerdepot,98.6,127319,89.11,USD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Belgium (Dutch)
v1|116265948671|416501793893,"New HP 24"" Touchscreen All In One Computer i3-1115G4 Up To 32GB & 2TB SSD Win 11",379.99,USD,Open box,https://www.ebay.com/itm/116265948671?_skw=computer&hash=item1b11fd95ff:g:TWcAAOSw2QlmXTVp,https://i.ebayimg.com/images/g/TWcAAOSw2QlmXTVp/s-l225.jpg,innovee.tech,99.0,22600,38.52,USD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Belgium (Dutch)
v1|286191543013|0,"HP Desktop Computer Intel i5 PC SFF 8GB RAM 500GB HD Wi-Fi, No O.S.",65.00,USD,Very Good - Refurbished,https://www.ebay.com/itm/286191543013?_skw=computer&hash=item42a25862e5:g:AwEAAOSw54FnrtqS,https://i.ebayimg.com/images/g/AwEAAOSw54FnrtqS/s-l225.jpg,discountcomputerdepot,98.6,127319,56.20,USD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Belgium (Dutch)
v1|335791088577|0,HP Z2 Tower G4 Workstation Desktop PC i5 8500 8GB 1TB Fresh Windows 11 Grade A,129.99,USD,Used,https://www.ebay.com/itm/335791088577?_skw=computer&hash=item4e2eb563c1:g:Rk0AAOSwDn5nm~9U,https://i.ebayimg.com/images/g/Rk0AAOSwDn5nm~9U/s-l225.jpg,uptekk,98.0,68964,87.76,USD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Belgium (Dutch)
v1|365376029420|0,Lenovo ThinkCentre M715q MFF Desktop Ryzen 5 Pro 2400GE 8GB RAM 256GB SSD Win11P,62.09,USD,Used,https://www.ebay.com/itm/365376029420?_skw=computer&hash=item55121bc2ec:g:IaMAAeSwYetnnUyL,https://i.ebayimg.com/images/g/IaMAAeSwYetnnUyL/s-l225.jpg,cityewaste,99.1,2518,74.75,USD,68.99,10,6.90,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Belgium (Dutch)
v1|205301251887|0,Raspberry Pi 5 | 8GB RAM | New/Unopened | Fast Shipping from U.S. Seller,65.00,USD,New,https://www.ebay.com/itm/205301251887?_skw=computer&hash=item2fcce87f2f:g:gjoAAOSwR15nKXFW,https://i.ebayimg.com/images/g/gjoAAOSwR15nKXFW/s-l225.jpg,custom_electrical_components,98.9,184,25.36,USD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Belgium (Dutch)
v1|226202754742|525452812287,Gaming PC RGB i7 64GB RAM 1TB SSD RTX3050 Desktop Computer WINDOWS 10 Pro WIFI,320.00,USD,Excellent - Refurbished,https://www.ebay.com/itm/226202754742?_skw=computer&hash=item34aabc1eb6:g:CkgAAOSwEFxmrqX8,https://i.ebayimg.com/images/g/CkgAAOSwEFxmrqX8/s-l225.jpg,evounic3,96.9,24433,89.00,USD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Belgium (Dutch)
v1|365356354746|635155889002,"HP Desktop Computer PC i7 6TH,up to 64GB RAM,17TB SSD HDD,  Windows 10/11, WiFi",139.00,USD,Excellent - Refurbished,https://www.ebay.com/itm/365356354746?_skw=computer&hash=item5510ef8cba:g:lz8AAOSw44lnkAQG&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UaNZO52xPWslrLK3nqz8nhb7Yeq%2BIRYNY4lEQ9knJfEiNZ3DdCSVpaJp%2Bmk1ONsR%2Ffn%2FrKhAZeTPkRgr8QFlLgFC7MWPhazVCHXgRL%2BWs9ITq5RGbpOx1wddL6HjeGU6FJy335e2PYxLbXwjpvYdCKFzarh%2F2IimakUw4ldJV2BW8rgzrcXQUcsi%2BRXJ%2BrDvpijUZpE8eHqNiT3mzo%2FxMuELwsldddlo0E6N8CvRlql7ydFW95lFCH6zeaD8kAitqeUiP4MjaLKBv15w6gamf1c,https://i.ebayimg.com/images/g/lz8AAOSw44lnkAQG/s-l225.jpg,kenji2007,99.3,2234,52.31,USD,695.00,80,556.00,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Belgium (Dutch)
v1|266836657562|566577823640,Dell Desktop i7 Computer PC Tower Up To 32GB RAM 4TB SSD/HDD Windows 10 Pro WiFi,279.98,USD,Very Good - Refurbished,https://www.ebay.com/itm/266836657562?_skw=computer&hash=item3e20b4459a:g:cuUAAOSwrKdnO7q5&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UbSuqq%2BcJziwCcjKmgUEpO7%2BX69zefTYbLMNh38pdqu9cFArTNj6EZ4rAuhECKqHXftutVJ1BZkCpspoq4ddgs5%2BhHCfEumvMvTIMCBhXsYfu%2FQJEFCXOZ60aTkH9D9Ih4Z2jBCEQoOmJxetZFtmJ8ZYAAgTlvmbANbj6mvwxoXqqTGIVFGOSp%2FJKtVl426SFLfu8aC%2FyS6CzF1thbFSR%2BKjM2Y0MQf3LFFsVgg3TVTmSOJH6lIC--rBT0O2y%2BY6idqJLf9Z%2B7%2B3aGf237%2Fuimh,https://i.ebayimg.com/images/g/cuUAAOSwrKdnO7q5/s-l225.jpg,discountcomputerdepot,98.6,127319,92.63,USD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Belgium (Dutch)
v1|316170159436|0,"HP 15.6"" Business Laptop Computer i5-7300 16GB RAM 256GB SSD DVD Windows 11 Pro",199.00,USD,Very Good - Refurbished,https://www.ebay.com/itm/316170159436?_skw=computer&hash=item499d35c54c:g:ZzgAAOSwbFVnmu80,https://i.ebayimg.com/images/g/ZzgAAOSwbFVnmu80/s-l225.jpg,stthomas_31,98.8,8376,34.77,USD,,,,"PC Laptops & Netbooks, Computers/Tablets & Networking, Laptops & Netbooks",eBay Belgium (Dutch)
v1|305041536581|604014017762,"HP RGB G3 Desktop Computer i7 32GB 2TB SSD 2TB HDD New 24"" LED Built-in WiFi Pro",169.99,USD,Excellent - Refurbished,https://www.ebay.com/itm/305041536581?_skw=computer&hash=item4705e47645:g:bjsAAOSwFU5k8hU3,https://i.ebayimg.com/images/g/bjsAAOSwFU5k8hU3/s-l225.jpg,sj_computers_llc,98.2,17861,53.31,USD,195.00,13,25.01,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Belgium (Dutch)
v1|235711075450|0,"Windows 11 PRO Laptop Notebook PC Computer, 8GB Ram, Webcam, Wifi, and HDMI",99.00,USD,Used,https://www.ebay.com/itm/235711075450?_skw=computer&hash=item36e179947a:g:KMMAAOSwJlFmyVxM,https://i.ebayimg.com/images/g/KMMAAOSwJlFmyVxM/s-l225.jpg,ticktock1-2-3,94.8,47584,36.07,USD,,,,"PC Laptops & Netbooks, Computers/Tablets & Networking, Laptops & Netbooks",eBay Belgium (Dutch)
v1|276681039379|0,New OPEN Box Dell 7080 MT PC Computer Intel i9-10900K 32GB 512GB NVMe KEY/MOU,499.99,USD,Open box,https://www.ebay.com/itm/276681039379?_skw=computer&hash=item406b799e13:g:BEYAAOSw-sBnCaA0,https://i.ebayimg.com/images/g/BEYAAOSw-sBnCaA0/s-l225.jpg,itequipment,99.7,12374,121.06,USD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Belgium (Dutch)
v1|395297965563|0,Fast Windows Xp Dell Computer 790 i5 3.3ghz 500gb HDD dvd/RW Dual monitor,86.99,USD,Used,https://www.ebay.com/itm/395297965563?_skw=computer&hash=item5c099845fb:g:bOEAAOSwWAtnFxyk,https://i.ebayimg.com/images/g/bOEAAOSwWAtnFxyk/s-l225.jpg,jmgsurplus,98.2,342,65.89,USD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Belgium (Dutch)
v1|284813504070|0,"Dell Latitude 13.3"" Laptop PC Computer Core i3 4GB Ram 128GB Windows 11 WIFI BT",119.45,USD,Good - Refurbished,https://www.ebay.com/itm/284813504070?_skw=computer&hash=item4250352e46:g:be0AAOSwke1nrtQZ,https://i.ebayimg.com/images/g/be0AAOSwke1nrtQZ/s-l225.jpg,discountcomputerdepot,98.6,127319,32.19,USD,,,,"PC Laptops & Netbooks, Computers/Tablets & Networking, Laptops & Netbooks",eBay Belgium (Dutch)
v1|326331641765|0,HP Chromebox G1 TPN-Q150 Intel 1.4GHz 16GB SSD 4GB RAM - Ethernet - SD Card WIFI,33.00,USD,Used,https://www.ebay.com/itm/326331641765?_skw=computer&hash=item4bfae1afa5:g:xAoAAOSw~BZnLNkz,https://i.ebayimg.com/images/g/xAoAAOSw~BZnLNkz/s-l225.jpg,jcs_computer_store,97.0,52306,70.00,USD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Belgium (Dutch)
v1|334065927447|543080723332,Windows 7 Desktop Computer PC Full Size Tower or SFF w/ DVDRW 4GB Ram 250GB HDD,49.99,USD,Used,https://www.ebay.com/itm/334065927447?_skw=computer&hash=item4dc7e18517:g:bZcAAOSwqzNg44k5,https://i.ebayimg.com/images/g/bZcAAOSwqzNg44k5/s-l225.jpg,ticktock1-2-3,94.8,47584,98.72,USD,,,,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Belgium (Dutch)
v1|365252987670|634950376017,"DELL Desktop Computer PC i7, up to 64GB RAM, 17TB SSD, Windows 10/11, WiFi BT",151.20,USD,Excellent - Refurbished,https://www.ebay.com/itm/365252987670?_skw=computer&hash=item550ac64b16:g:P1QAAOSwRb9ndsIJ&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UYrZLWTGJUOcIhMCvx5l0wT0AenNxDm3C%2FBRnzcRv0c7iQvdYBvJdKprl7yRzqyX3aWEGFwWX4OvHM%2FLEOmJ6Kk0CwwCK1lUo%2BgB%2FKY28v5GnPIurbSDYf6LSvo%2BPH1EMI5jsn7%2BFBYa1SMPNom7peGejB2Ye93kzlUbty1zTuUOcDBFY5jTOexiFG8AdZUnQ3ehMKFVCUqGf4KObKyXrY6KsY0umlIwKsbB2IfNHAIdltCNlJ9MnlBrlVkcaGsuu8kxiLYEM0BD4FcpcfAyZOA,https://i.ebayimg.com/images/g/P1QAAOSwRb9ndsIJ/s-l225.jpg,kenji2007,99.3,2234,46.37,USD,720.00,79,568.80,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Belgium (Dutch)
v1|395719033246|664444374353,"HP Micro Desktop Computer PC i5, Up to 32GB RAM, 1TB SSD, Windows 10/11 WiFi",109.00,USD,Excellent - Refurbished,https://www.ebay.com/itm/395719033246?_skw=computer&hash=item5c22b1419e:g:hkMAAOSwmRdnft2T&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5Ub9IWSnLYh0m8o%2BvXSdSg68tYCIc44xsxKtamEGcreQDHlhjf2sS18ZAcA01dujX7m1Qu%2BC5QrFLUHHe0RkPbu4h0R%2BUbqNF3gszZq4fBx1dos6e80o6JdZQI6b4mTkeit9ifl%2FONggzoYYlC3BMrgh5mtVu7Kk0VJdzz%2BpDWIyr2P2BaanF%2FwX5%2B2f7R9C4a7GCdo37AbRjZ57HIqbo6ge5A5JgpZo66h9ZQShFoufE2F8OFEEa8avCeBQXSPXBwRw3MrRq%2BMaTfAdh%2BadnKrt,https://i.ebayimg.com/images/g/hkMAAOSwmRdnft2T/s-l225.jpg,cwl622,99.6,274,29.20,USD,545.00,80,436.00,"PC Desktops & All-In-Ones, Computers/Tablets & Networking, Desktops & All-In-Ones",eBay Belgium (Dutch)
v1|316161852252|0,PC HP WorkStation Z240 Tower  Intel i7-6700 RAM 8Go Disque 1to HDD Windows 11,200.00,EUR,Parfait état - Reconditionné,https://www.ebay.nl/itm/316161852252?_skw=computer&hash=item499cb7035c:g:Is4AAOSwkjdnlk2e&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UZRRfhmPBLGczKJArQORttrmvOihyhIwiNYyXsEq3Ejs4FkjZC6Ei1BxoVT%2BUc2lYCgCR5CLGNtrh2W%2FFTzudmyP%2FrFP0oT0dRNhggIGpo9c6%2BZJEcHEGvEUCWLHnWSvtZAfq9FyK6Lbs6rVoAt35CmvTJlvOYBg9FVT%2F3VnIfkHHUikFJeoXbwobBY8cj54ji13XNt6GlmWnMCKQ0J6nnkZ6OdRRpIl1eDepfNMAzqkld0NkZ923owRpPORk1C7BDiMjg7i9DuC41YWWJ70o2U,https://i.ebayimg.com/images/g/Is4AAOSwkjdnlk2e/s-l225.jpg,techrecup,93.4,597,0.00,EUR,,,,"PC de bureau, Informatique, réseaux, PC de bureau, tout-en-un",eBay Netherlands
v1|146263916702|0,PC Computer Desktop Xeon E5 Ram 16Gb SSD 240Gb Quadro 4000 W10 Ricondizionato,129.99,EUR,Eccellente - Ricondizionato,https://www.ebay.nl/itm/146263916702?_skw=computer&hash=item220e02409e:g:BJcAAOSwHVhnWrC5&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UZeKH86TnWGze920gv%2BOSS9UyXWh0dZFxiUMIvtdtb0Pi3z2GUIGzUkumB%2BXq9Uu39dhH3D3nwQWCCGBFAYN6CjeeTz8BY4f7YOogZyzrzU0TX7Uqq2oiWbUJBxL4pOEyxseCSBPtz4P3zox1Zv6M4KD07BIgwaobq0F2euIz0GRgiBvEG4ctBG6%2FgutVRNpZgorqNRYTK6x3Y%2B6B3z1w8YBhwUiJBurDqY40VzAsvd4cZ90W1OBWA6Mf9ahcClS%2FWyieLJh%2FMuCBkGrv5cDjZc,https://i.ebayimg.com/images/g/BJcAAOSwHVhnWrC5/s-l225.jpg,alberto_giordano,99.3,89983,0.00,EUR,149.90,13,19.91,"Desktop PC, Informatica, Desktop",eBay Netherlands
v1|315948756208|0,"Dell OptiPlex 3020 SFF computer, Intel Core i5 3,20 GHz, 8 GB DDR3, 128 GB SSD",41.95,EUR,Opgeknapt door de verkoper,https://www.ebay.nl/itm/315948756208?_skw=computer&hash=item4990036cf0:g:lNgAAOSwy8hnJQsx,https://i.ebayimg.com/images/g/lNgAAOSwy8hnJQsx/s-l225.jpg,meph_41,100.0,20,13.00,EUR,,,,"PC, Informatica en netwerken, Desktopcomputers",eBay Netherlands
v1|365348536968|0,Mini PC Computer Desktop Lenovo M73 i7 Ram 16GB SSD 240GB Win 10 Ricondizionato,139.99,EUR,Eccellente - Ricondizionato,https://www.ebay.nl/itm/365348536968?_skw=computer&hash=item5510784288:g:o4cAAOSwuWVnij7u,https://i.ebayimg.com/images/g/o4cAAOSwuWVnij7u/s-l225.jpg,alberto_giordano,99.3,89983,0.00,EUR,,,,"Desktop PC, Informatica, Desktop",eBay Netherlands
v1|196961238390|0,Mini PC Computer Desktop HP i5 Ram 16GB SSD 256GB NVMe Win10 (Ricondizionato),149.90,EUR,Eccellente - Ricondizionato,https://www.ebay.nl/itm/196961238390?_skw=computer&hash=item2ddbcdfd76:g:yZYAAOSw44Rnj8Ve,https://i.ebayimg.com/images/g/yZYAAOSw44Rnj8Ve/s-l225.jpg,alberto_giordano,99.3,89983,0.00,EUR,,,,"Desktop PC, Informatica, Desktop",eBay Netherlands
v1|365340727632|0,PC Computer Desktop Dell 7050 i7 16GB RAM 512GB SSD NVMe Win 10 (Ricondizionato),229.90,EUR,Eccellente - Ricondizionato,https://www.ebay.nl/itm/365340727632?_skw=computer&hash=item5510011950:g:wUQAAOSwLiVnhNkE,https://i.ebayimg.com/images/g/wUQAAOSwLiVnhNkE/s-l225.jpg,alberto_giordano,99.3,89983,0.00,EUR,,,,"Desktop PC, Informatica, Desktop",eBay Netherlands
v1|365279213998|0,PC Computer Desktop HP Z240 SFF i7 Ram 32GB SSD 1TB WIN 10 Pro (Ricondizionato),239.90,EUR,Eccellente - Ricondizionato,https://www.ebay.nl/itm/365279213998?_skw=computer&hash=item550c5679ae:g:gfUAAOSwlGBnWCvM,https://i.ebayimg.com/images/g/gfUAAOSwlGBnWCvM/s-l225.jpg,alberto_giordano,99.3,89983,0.00,EUR,259.90,8,20.00,"Desktop PC, Informatica, Desktop",eBay Netherlands
v1|365229077282|0,Computer PC Fisso SFF Ricondizionato Dell i7 6700 RAM 16GB SSD 240GB Windows 11,189.99,EUR,Eccellente - Ricondizionato,https://www.ebay.nl/itm/365229077282?_skw=computer&hash=item5509597322:g:4ggAAOSw3tVnNIkE,https://i.ebayimg.com/images/g/4ggAAOSw3tVnNIkE/s-l225.jpg,alberto_giordano,99.3,89983,0.00,EUR,,,,"Desktop PC, Informatica, Desktop",eBay Netherlands
v1|146359932214|0,Mini PC Computer Fujitsu G4560 Ram 8Gb SSD 250Gb NVMe WiFi Win10 Ricondizionato,89.90,EUR,Eccellente - Ricondizionato,https://www.ebay.nl/itm/146359932214?_skw=computer&hash=item2213bb5536:g:9GcAAOSwtb9nmztD,https://i.ebayimg.com/images/g/9GcAAOSwtb9nmztD/s-l225.jpg,alberto_giordano,99.3,89983,0.00,EUR,,,,"Desktop PC, Informatica, Desktop",eBay Netherlands
v1|146265976039|0,Pc Computer Desktop HP Z1 i9-9900 RAM 32GB SSD 512GB Win 11 Pro (Ricondizionato),539.90,EUR,Eccellente - Ricondizionato,https://www.ebay.nl/itm/146265976039?_skw=computer&hash=item220e21ace7:g:UVEAAOSwCehnXBjH,https://i.ebayimg.com/images/g/UVEAAOSwCehnXBjH/s-l225.jpg,alberto_giordano,99.3,89983,0.00,EUR,549.90,2,10.00,"Desktop PC, Informatica, Desktop",eBay Netherlands
v1|144886124995|0,PC Fisso Computer Ricondizionato Grado B Lenovo M700 i5 16Gb Ram 480Gb SSD Win10,124.90,EUR,Buono - Ricondizionato,https://www.ebay.nl/itm/144886124995?_skw=computer&hash=item21bbe2d1c3:g:5U4AAOSwj4pjtZSC,https://i.ebayimg.com/images/g/5U4AAOSwj4pjtZSC/s-l225.jpg,alberto_giordano,99.3,89983,0.00,EUR,,,,"Desktop PC, Informatica, Desktop",eBay Netherlands
v1|196047585325|0,HP 800G1 PC Computer Fisso i5 RAM 16 SSD 240 Win11 Office Wifi (Ricondizionato),129.90,EUR,Eccellente - Ricondizionato,https://www.ebay.nl/itm/196047585325?_skw=computer&hash=item2da558c02d:g:MHYAAOSwiDtlN5eP,https://i.ebayimg.com/images/g/MHYAAOSwiDtlN5eP/s-l225.jpg,alberto_giordano,99.3,89983,0.00,EUR,,,,"Desktop PC, Informatica, Desktop",eBay Netherlands
v1|296874067352|0,MINI COMPUTER HP RICONDIZIONATO 8200 USDT WIFI PC i3 8GB RAM SSD 256GB WIN 10 PR,90.00,EUR,Eccellente - Ricondizionato,https://www.ebay.nl/itm/296874067352?_skw=computer&hash=item451f12c598:g:my0AAOSw5nlnWW71&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UZI5wr1Vc0D%2Fg%2BHNCxSpgCBZSgSf9xy0Yx%2Bbxn0NLS%2BR%2FM%2Bmv3LI%2F3CE9IbUiLSWsNbe%2FwbR7CKPsw%2F78qGj7yIxUWtAibSREl4rtTSe6qP6B0EQNX06SuAefGLm7IyzhuWefusT1ejlxtLZlCvluToegjRbvSyL%2Fftfqy0fvdIv8dnOGQMxt%2BE5stU2bWgocIDXQl%2BafhkqL3mchoPyO4zUPwuxNDPj7DsKmGNS48GxWXsjzpW0D%2BbOY7LeEE7KBt7qQoJYKwSgQOm0Epdoz56,https://i.ebayimg.com/images/g/my0AAOSw5nlnWW71/s-l225.jpg,freepack_distribuzione,97.9,409,24.00,EUR,,,,"Desktop PC, Informatica, Desktop",eBay Netherlands
v1|196953729619|0,PC Computer Desktop Dell 3450  i5-11500 Ram 16Gb SSD 512Gb Win 11 Ricondizionato,449.90,EUR,Eccellente - Ricondizionato,https://www.ebay.nl/itm/196953729619?_skw=computer&hash=item2ddb5b6a53:g:xL8AAOSwIPNniiyk&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UaA5LcvBwlOxgbPf8lwU%2B67iNvVvzXVj2y2C4F7k2JikuFGthw9kYWfBfnmCcMATXsccavpYgI4w1wB5Wp24vQAhxC8nmgF%2FADxBpGgES6w2RdEe%2FpxQ4L2RxOdP9Yt1P8ACTZkBAAiistT1NiHV1sO9sV2fSjf2BuOHUzi1kDqidDtvMkruoPkMEsmok3taLLSSnwY7ApelGE4T20%2Fpu7fZhxjNDIXjbcfkHV85f0PZFJAhliS%2FoGP2dm60H3kff2MnU8G5h%2B6O%2F5L8k2Kclkl,https://i.ebayimg.com/images/g/xL8AAOSwIPNniiyk/s-l225.jpg,alberto_giordano,99.3,89983,0.00,EUR,,,,"Desktop PC, Informatica, Desktop",eBay Netherlands
v1|186915620263|0,Computer PC HP 600G1 CORE i5 8GB DDR3 SSD 240GB Desktop Fisso WINDOWS 10 PRO,89.90,EUR,Buono - Ricondizionato,https://www.ebay.nl/itm/186915620263?_skw=computer&hash=item2b850a05a7:g:N~YAAOSw7zZnl7Mr&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UZInLX7XwPndGjQV8NMJFDIY%2BnBm%2FclZOAH6vOZMD7W%2BqrJ%2FCR%2FvbvGkDTYQFEWGj9IRylco%2BZvIdyT5tOmN5JgutSG7Nbk6%2FRkqCMWeQmaNfKiLuyTk8jHq6vR3xfyjSG7HXfZ6MYncWId7GW1gOrIH5sraMEjxX66e2NoCJns6%2FK3s8wapkmtkoHHAmB05zHogOcoZuVthQgizxXNhnCPv3Nn2jYsydLF%2FLwH4R74vce8PIncMmeftZTaYXd3udC4x5ZSo3lXerRx8dsT%2FDC%2B,https://i.ebayimg.com/images/g/N~YAAOSw7zZnl7Mr/s-l225.jpg,fusion-computer,100.0,3982,39.90,EUR,,,,"Desktop PC, Informatica, Desktop",eBay Netherlands
v1|256064225054|0,Computer mini pc intel core i5 7400t 8gb minipc ssd desktop wifi windows 11 4k,184.00,EUR,Molto buono - Ricondizionato,https://www.ebay.nl/itm/256064225054?_skw=computer&hash=item3b9e9dff1e:g:CE0AAOSwroJkU3I2&amdata=enc%3AAQAKAAAA4PeG5RIuIyokJHJy903%2F5UYWBL6sENeTbkVT9foDaLk4OeJ7w3MEAvWXJVFR3IzqcY7ZC0Nayj5t5nYVC9GNi%2B3itdlHa5AYCSUt06Qgwwa%2FFgcGyGCbNBD5xcpK3nN09tHw4k%2FqY5XkpOl2wqv%2Fj6oWVNI1Cymr7B746cTRdkCcRuf0mdnUPU8nz9MEMg9S3jTvE4khSHGu74UYPNwsIEcVApJg4vSXakHd44VeBc6M%2FKS0wDOuELPaSfH68MEVMmW9ceAbKm74nHJ%2BMK5G5ZOTYXBnhCUCKzr%2FGXsPnPwS,https://i.ebayimg.com/images/g/CE0AAOSwroJkU3I2/s-l225.jpg,missdata_computer_shop,99.4,6710,25.00,EUR,199.00,8,15.00,"Desktop PC, Thin Client, Informatica, Desktop, Networking e server enterprise, Server, client e terminal",eBay Netherlands
v1|195744999459|0,DELL OptiPlex 3040 PC Computer Desktop Mini i5 Ram 8GB SSD 240 (Ricondizionato),119.99,EUR,Eccellente - Ricondizionato,https://www.ebay.nl/itm/195744999459?_skw=computer&hash=item2d934fa823:g:EpUAAOSwyARkU4o9,https://i.ebayimg.com/images/g/EpUAAOSwyARkU4o9/s-l225.jpg,alberto_giordano,99.3,89983,0.00,EUR,,,,"Desktop PC, Informatica, Desktop",eBay Netherlands
v1|365268026390|0,PC Computer Desktop Fujitsu E420 SFF i7 RAM 16GB SSD 512GB Win 10 Ricondizionato,139.99,EUR,Eccellente - Ricondizionato,https://www.ebay.nl/itm/365268026390?_skw=computer&hash=item550babc416:g:CqgAAOSwGlFnUENn,https://i.ebayimg.com/images/g/CqgAAOSwGlFnUENn/s-l225.jpg,alberto_giordano,99.3,89983,0.00,EUR,169.90,18,29.91,"Desktop PC, Informatica, Desktop",eBay Netherlands
v1|146257313144|0,PC Computer Dektop Lenovo P330 i5-8500 Ram 16Gb SSD 512Gb Win 11 Ricondizionato,209.99,EUR,Eccellente - Ricondizionato,https://www.ebay.nl/itm/146257313144?_skw=computer&hash=item220d9d7d78:g:3WoAAOSwmwRnVwRy,https://i.ebayimg.com/images/g/3WoAAOSwmwRnVwRy/s-l225.jpg,alberto_giordano,99.3,89983,0.00,EUR,219.99,5,10.00,"Desktop PC, Informatica, Desktop",eBay Netherlands
v1|145011097875|0,Pc Desktop Computer Assemblato Core i5-3470 Ram 16Gb SSD 480Gb Windows 10 Pro,219.99,EUR,Nuovo,https://www.ebay.nl/itm/145011097875?_skw=computer&hash=item21c355c113:g:yu8AAOSw7eFmRhFA,https://i.ebayimg.com/images/g/yu8AAOSw7eFmRhFA/s-l225.jpg,alberto_giordano,99.3,89983,0.00,EUR,259.90,15,39.91,"Desktop PC, Informatica, Desktop",eBay Netherlands
