Title,Price,Currency,Condition,Seller Feedback %,Seller Feedback Score,Shipping Cost,Shipping Currency,Original Price,Discount Percentage,Discount Amount,Country,Shipping_Cost,Brand,Processor,RAM,Device Type
"DELL Desktop Computer PC i7, up to 64GB RAM 17TB SSD/HDD, Windows 10/11, WiFi BT",1392.78,MAD,Refurbished,99.6,263,53.9,MAD,6632.237999999999,79,5239.458,Belgium,540.078,Dell,i7,Unknown,Desktop
"Dell Desktop Computer PC i5, up to 32GB RAM, 3TB SSD, Windows 11/10 Pro WiFi",2895.7799999999997,MAD,Refurbished,100.0,14745,58.77,MAD,14478.9,80,11583.119999999999,Belgium,588.8754,Dell,i5,32GB,Desktop
"HP Mini Desktop Computer PC i7, up to 32GB RAM 1TB M.2 SSD,  Windows 11/10, WiFi",3096.18,MAD,Refurbished,99.2,2206,35.99,MAD,15480.9,80,12384.72,Belgium,360.6198,Hp,i7,32GB,Desktop
"Lenovo Micro Desktop Computer PC, Up to 16 GB RAM 1TB SSD, Windows 11/10 WiFi",991.9799999999999,MAD,Refurbished,99.6,263,30.19,MAD,1983.9599999999998,50,991.9799999999999,Belgium,302.5038,Lenovo,Unknown,Unknown,Desktop
Dell Desktop Computer PC SFF Intel Processor 8GB RAM 500GB HDD Windows 10 Wi-Fi,751.2996,MAD,Refurbished,98.6,127179,60.74,MAD,751.2996,0,0.0,Belgium,608.6148,Dell,Unknown,8GB,Desktop
Lenovo ThinkCentre M720q i3-8100T 3.10GHZ 8GB RAM NO HDD NO OS,601.0998,MAD,Used,97.6,4436,49.44,MAD,601.0998,0,0.0,Belgium,495.38879999999995,Lenovo,i3,8GB,Desktop
Dell Desktop i5 Computer Mini Pc Up To 32GB RAM 1TB SSD/HDD Windows 10 Pro Wi-Fi,785.3675999999999,MAD,Refurbished,98.6,127179,31.76,MAD,981.7596,20,196.392,Belgium,318.2352,Dell,i5,32GB,Desktop
HP ProDesk 400 G4 SFF Desktop Barebone✅No RAM CPU SSD ✅,249.999,MAD,Used,99.5,8733,40.39,MAD,249.999,0,0.0,Belgium,404.70779999999996,Hp,Unknown,Unknown,Desktop
Dell Desktop i5 Tower Computer PC Up To 32GB RAM 4TB SSD/HDD Windows 10 Pro WiFi,761.3196,MAD,Refurbished,98.6,127179,98.16,MAD,951.6996,20,190.38,Belgium,983.5631999999999,Dell,i5,32GB,Desktop
"DELL Desktop Computer PC i7, up to 32GB RAM 2TB SSD/HDD, Windows 10/11,DVD-ROM",991.9799999999999,MAD,Refurbished,99.2,2206,47.06,MAD,6155.185799999999,84,5163.2058,Belgium,471.5412,Dell,i7,32GB,Desktop
Dell OptiPlex 3050 SFF Intel Core i5-7500 3.4GHz 8GB RAM No HDD No OS,674.8469999999999,MAD,Used,98.6,127179,60.49,MAD,674.8469999999999,0,0.0,Belgium,606.1098,Dell,i5,8GB,Desktop
Custom Build ARGB Gaming Desktop Computer i7 PC 32GB RAM 1TB SSD NVIDIA GTX W11,2604.8994000000002,MAD,Open Box,97.9,1109,104.14,MAD,2604.8994000000002,0,0.0,Belgium,1043.4828,Unknown,i7,32GB,Desktop
HP Desktop i5 Computer Mini Pc Up To 32GB RAM 1TB SSD/HDD Windows 10 Pro Wi-Fi,1306.4076,MAD,Refurbished,98.6,127179,62.54,MAD,1633.0595999999998,20,326.652,Belgium,626.6508,Hp,i5,32GB,Desktop
Dell Desktop Windows 11 Computer PC 16GB RAM 256GB SSD Intel Core i5 8th Gen.,1718.1293999999998,MAD,Refurbished,98.6,127179,101.26,MAD,1718.1293999999998,0,0.0,Belgium,1014.6252000000001,Dell,i5,16GB,Desktop
HP Desktop i5 Computer Mini Pc Up To 16GB RAM 1TB HDD/SSD Windows 10 Pro Wi-Fi,1299.9948,MAD,Refurbished,98.6,127179,31.09,MAD,1733.3598,25,433.365,Belgium,311.5218,Hp,i5,16GB,Desktop
"HP Desktop Computer Intel i5 PC SFF 8GB RAM 500GB HD Wi-Fi, No O.S.",651.3,MAD,Refurbished,98.6,127179,64.07,MAD,651.3,0,0.0,Belgium,641.9813999999999,Hp,i5,8GB,Desktop
"Dell Desktop PC i5 13th Gen, up to 64GB RAM, 4TB SSD, Windows 11/10 Pro WiFi BT",6039.554999999999,MAD,Refurbished,100.0,14745,74.33,MAD,30197.5746,80,24158.0196,Belgium,744.7865999999999,Dell,i5,Unknown,Desktop
Dell Windows 11 Pro Desktop Computer Mini Pc Core i7 16GB RAM 1TB SSD Wi-Fi,3722.6303999999996,MAD,Refurbished,98.6,127179,70.37,MAD,3722.6303999999996,0,0.0,Belgium,705.1074,Dell,i7,16GB,Desktop
"HP Desktop Computer PC i7 6TH,up to 64GB RAM,17TB SSD HDD,  Windows 10/11, WiFi",2895.7799999999997,MAD,Refurbished,99.2,2206,64.13,MAD,14478.9,80,11583.119999999999,Belgium,642.5826,Hp,i7,Unknown,Desktop
Dell Desktop Computer Tower Up To 16GB RAM 1TB HDD/SSD 22in LCD Windows 10 Pro,923.343,MAD,Refurbished,98.6,127179,87.92,MAD,923.343,0,0.0,Belgium,880.9584,Dell,Unknown,16GB,Desktop
HP EliteDesk 800 G3 Desktop SFF Core i5-7600 3.5GHz 8GB RAM 500 GB HDD NO OS,751.3997999999999,MAD,Used,99.4,10871,57.18,MAD,751.3997999999999,0,0.0,Belgium,572.9436,Hp,i5,8GB,Desktop
Dell OptiPlex 7050 Micro Tower PC Computer i5-7500T 2.50GHz 8GB WIFI + Adapter#2,701.2997999999999,MAD,Used,95.8,1150,51.65,MAD,701.2997999999999,0,0.0,Belgium,517.533,Dell,i5,8GB,Desktop
Lenovo Windows 11 Desktop i5 Computer PC Tower Up To 32GB RAM 4TB HDD/SSD Wi-Fi,2264.3196,MAD,Refurbished,98.6,127179,103.03,MAD,2264.3196,0,0.0,Belgium,1032.3606,Lenovo,i5,32GB,Desktop
New HP Pavilion Computer Intel 12th Gen i3-12100 4.30GHz 8GB RAM 512GB SSD W11,2204.2998,MAD,Open Box,99.0,22569,102.84,MAD,2204.2998,0,0.0,Belgium,1030.4568,Hp,i3,8GB,Desktop
HP ProDesk 400 G5 SFF Desktop ✅Intel i3-8100 3.60GHz✅8GB RAM✅500GB HDD✅No OS,650.799,MAD,Used,99.5,8733,41.69,MAD,650.799,0,0.0,Belgium,417.7338,Hp,i3,8GB,Desktop
"HP 15.6"" Business Laptop Computer i5-7300 16GB RAM 256GB SSD DVD Windows 11 Pro",1993.98,MAD,Refurbished,98.9,8365,35.68,MAD,1993.98,0,0.0,Belgium,357.5136,Hp,i5,16GB,Laptop
"HP Desktop Computer PC i7, up to 32GB RAM, 3TB SSD, Windows 11/10 Pro, WiFi BT",2705.2998,MAD,Refurbished,97.9,1194,104.46,MAD,2705.2998,0,0.0,Belgium,1046.6891999999998,Hp,i7,32GB,Desktop
HP Desktop Computer PC SFF Intel i5 Up To 32GB RAM 1TB SSD Windows 10 Pro Wi-Fi,753.3036000000001,MAD,Refurbished,98.6,127179,34.01,MAD,941.6796,20,188.376,Belgium,340.7802,Hp,i5,32GB,Desktop
"Windows 11 PRO Laptop Notebook PC Computer, 8GB Ram, Webcam, Wifi, and HDMI",991.9799999999999,MAD,Used,94.8,47559,37.43,MAD,991.9799999999999,0,0.0,Belgium,375.04859999999996,Unknown,Unknown,8GB,Laptop
"HP RGB G3 Desktop Computer i7 32GB 2TB SSD 2TB HDD New 24"" LED Built-in WiFi Pro",1703.2998,MAD,Refurbished,98.1,17849,60.26,MAD,1953.8999999999999,13,250.6002,Belgium,603.8051999999999,Hp,i7,32GB,Desktop
HP EliteDesk 800 G2 SFF Intel i5-6600 3.3GHz 8GB Ram 500GB HDD No OS,571.0398,MAD,Used,99.4,10871,66.49,MAD,571.0398,0,0.0,Belgium,666.2298,Hp,i5,8GB,Desktop
Fast Windows Xp Dell Computer 790 i5 3.3ghz 500gb HDD dvd/RW Dual monitor,851.5998,MAD,Used,97.7,337,75.0,MAD,851.5998,0,0.0,Belgium,751.5,Dell,i5,Unknown,Desktop
Dell OptiPlex 3050 Micro USFF Intel i5-7500 16GB RAM 128GB SSD Windows 11 WiFi !,998.8937999999999,MAD,Used,97.0,52218,70.0,MAD,998.8937999999999,0,0.0,Belgium,701.4,Dell,i5,16GB,Desktop
Lenovo ThinkCentre M720q Tiny - i7-8700T / 16GB RAM / 256GB SSD / Windows 11,1653.3,MAD,Used,100.0,91,34.58,MAD,1653.3,0,0.0,Belgium,346.49159999999995,Lenovo,i7,16GB,Desktop
"New HP 24"" Touchscreen All In One Computer i3-1115G4 Up To 32GB & 2TB SSD Win 11",3807.4998,MAD,Open Box,99.0,22569,38.3,MAD,3807.4998,0,0.0,Belgium,383.76599999999996,Hp,i3,32GB,Desktop
HP Chromebox G1 TPN-Q150 Intel 1.4GHz 16GB SSD 4GB RAM - Ethernet - SD Card WIFI,330.65999999999997,MAD,Used,97.0,52218,70.0,MAD,330.65999999999997,0,0.0,Belgium,701.4,Hp,Unknown,16GB,Desktop
"Dell Latitude 13.3"" Laptop PC Computer Core i3 4GB Ram 128GB Windows 11 WIFI BT",1096.689,MAD,Refurbished,98.6,127179,32.77,MAD,1096.689,0,0.0,Belgium,328.35540000000003,Dell,i3,4GB,Laptop
Dell Desktop i7 Computer PC Tower Up To 32GB RAM 4TB SSD/HDD Windows 10 Pro WiFi,3530.046,MAD,Refurbished,98.6,127179,107.14,MAD,4412.5073999999995,20,882.4613999999999,Belgium,1073.5428,Dell,i7,32GB,Desktop
PC Computer Desktop Xeon E5 Ram 16Gb SSD 240Gb Quadro 4000 W10 Ricondizionato,1511.7837000000002,MAD,Refurbished,99.3,89972,0.0,MAD,1743.3370000000002,13,231.5533,Netherlands,0.0,Unknown,Unknown,16GB,Other or unknown
PC Computer Desktop Fisso Ricondizionato Dell i7 Ram 32Gb SSD 480Gb Windows 10,2325.8837000000003,MAD,Refurbished,99.3,89972,0.0,MAD,2325.8837000000003,0,0.0,Netherlands,0.0,Dell,i7,32GB,Other or unknown
"mini Computer Pc Client Atomio Praim-A22 Intel 1,86Ghz/2Gb/16Gb SSD Usb rete lan",301.217,MAD,Used,99.8,14775,8.0,MAD,301.217,0,0.0,Netherlands,93.04,Unknown,Unknown,2GB,Other or unknown
Mini PC Computer Desktop Lenovo M73 i7 Ram 16GB SSD 240GB Win 10 Ricondizionato,1628.0837000000001,MAD,Refurbished,99.3,89972,0.0,MAD,1628.0837000000001,0,0.0,Netherlands,0.0,Lenovo,i7,16GB,Other or unknown
PC Computer Dektop Lenovo P330 i5-8500 Ram 16Gb SSD 512Gb Win 11 Ricondizionato,2442.1837,MAD,Refurbished,99.3,89972,0.0,MAD,2558.4837,5,116.30000000000001,Netherlands,0.0,Lenovo,i5,16GB,Other or unknown
"Dell OptiPlex 3020 SFF computer, Intel Core i5 3,20 GHz, 8 GB DDR3, 128 GB SSD",487.8785000000001,MAD,Refurbished,100.0,20,13.0,MAD,487.8785000000001,0,0.0,Netherlands,151.19,Dell,i5,Unknown,Other or unknown
PC Computer Desktop HP Z240 SFF i7 Ram 32GB SSD 1TB WIN 10 Pro (Ricondizionato),2790.0370000000003,MAD,Refurbished,99.3,89972,0.0,MAD,3022.6369999999997,8,232.60000000000002,Netherlands,0.0,Hp,i7,32GB,Other or unknown
PC COMPUTER SFF HP DC7900 INTEL CORE 2 E7200 2.53GHZ RAM 4GB HDD160GB WIN VISTA,407.05,MAD,Refurbished,99.8,25392,25.0,MAD,407.05,0,0.0,Netherlands,290.75,Hp,Unknown,4GB,Other or unknown
PC GAMING COMPUTER FISSO LED RGB i7 16GB RAM 500GB SSD HD NVIDIA GT730 4GB HDMI,4407.77,MAD,New,98.8,206,25.0,MAD,4407.77,0,0.0,Netherlands,290.75,Unknown,i7,16GB,Other or unknown
Computer PC Fisso SFF Ricondizionato Dell i7 6700 RAM 16GB SSD 240GB Windows 11,2209.5837,MAD,Refurbished,99.3,89972,0.0,MAD,2209.5837,0,0.0,Netherlands,0.0,Dell,i7,16GB,Other or unknown
DELL OptiPlex 3040 PC Computer Desktop Mini i5 Ram 8GB SSD 240 (Ricondizionato),1395.4837,MAD,Refurbished,99.3,89972,0.0,MAD,1395.4837,0,0.0,Netherlands,0.0,Dell,i5,8GB,Other or unknown
Pc Desktop Computer Assemblato Core i5-3470 Ram 16Gb SSD 480Gb Windows 10 Pro,2558.4837,MAD,New,99.3,89972,0.0,MAD,3022.6369999999997,15,464.1533,Netherlands,0.0,Unknown,i5,16GB,Other or unknown
Pc Computer Desktop Dell 3050 SFF i5 8GB 240GB SSD HDMI Win 10 (Ricondizionato),1511.7837000000002,MAD,Refurbished,99.3,89972,0.0,MAD,1511.7837000000002,0,0.0,Netherlands,0.0,Dell,i5,8GB,Other or unknown
Intel NUC Mini PC WiFi Core i5-6260U 256 SSD 16 GB RAM window 11 computer tiny,2198.07,MAD,Refurbished,99.4,6704,25.0,MAD,2198.07,0,0.0,Netherlands,290.75,Unknown,i5,Unknown,Other or unknown
PC Computer Desktop Fujitsu E420 SFF i7 RAM 16GB SSD 512GB Win 10 Ricondizionato,1628.0837000000001,MAD,Refurbished,99.3,89972,0.0,MAD,1975.9370000000001,18,347.85330000000005,Netherlands,0.0,Unknown,i7,16GB,Other or unknown
Computer mini pc intel core i5 7400t 8gb minipc ssd desktop wifi windows 11 4k,2139.92,MAD,Refurbished,99.4,6704,25.0,MAD,2314.3700000000003,8,174.45000000000002,Netherlands,290.75,Unknown,i5,8GB,Other or unknown
PC Computer Desktop Dell i7 Ram 8GB SSD 240GB DVD-ROM Win10 (Ricondizionato),1628.0837000000001,MAD,Refurbished,99.3,89972,0.0,MAD,1628.0837000000001,0,0.0,Netherlands,0.0,Dell,i7,8GB,Other or unknown
Mini PC Computer Fujitsu G4560 Ram 8Gb SSD 250Gb NVMe WiFi Win10 Ricondizionato,1045.537,MAD,Refurbished,99.3,89972,0.0,MAD,1045.537,0,0.0,Netherlands,0.0,Unknown,Unknown,8GB,Other or unknown
PC Fisso Computer Ricondizionato Grado B Lenovo M700 i5 16Gb Ram 480Gb SSD Win10,1452.5870000000002,MAD,Refurbished,99.3,89972,0.0,MAD,1452.5870000000002,0,0.0,Netherlands,0.0,Lenovo,i5,16GB,Other or unknown
MS Office Professional Plus 2019 1PC Lifetime Genuine,503.9279,MAD,New,100.0,1,3.78,MAD,503.9279,0,0.0,Netherlands,43.9614,Unknown,Unknown,Unknown,Other or unknown
PC DESKTOP COMPUTER FISSO HP 800 G1 i5 RAM 8GB 128GB SSD OTTIME CONDIZIONI WIN11,930.2837,MAD,Refurbished,97.4,38495,14.9,MAD,930.2837,0,0.0,Netherlands,173.287,Hp,i5,8GB,Other or unknown
Mini PC Computer Lenovo M910q Tiny i5-7500T Ram 8GB SSD 240GB W10 Ricondizionato,1627.0370000000003,MAD,Refurbished,99.3,89972,0.0,MAD,1627.0370000000003,0,0.0,Netherlands,0.0,Lenovo,i5,8GB,Other or unknown
Blackview HUIDUN H20 Mini PC N97 Intel 12th 16GB+512GB Mini Computer Win 11 pro,2198.07,MAD,New,99.8,1663,7.99,MAD,2198.07,0,0.0,Netherlands,92.92370000000001,Unknown,Unknown,16GB,Other or unknown
Fujitsu PC Desktop Computer i7 Ram 32GB SSD 1TB DVD W11 Office (Ricondizionato),3721.4837,MAD,Refurbished,99.3,89972,0.0,MAD,3721.4837,0,0.0,Netherlands,0.0,Unknown,i7,32GB,Other or unknown
PC COMPUTER ULTRASLIM HP DC7900 INTEL CORE 2 E8400 RAM 2GB HDD160GB WIN VISTA B,395.42,MAD,Refurbished,99.8,25392,25.0,MAD,395.42,0,0.0,Netherlands,290.75,Hp,Unknown,2GB,Other or unknown
DELL PC Computer Fisso SFF Ricondizionato i5 Ram 8GB SSD 240GB W10 Office21 Wifi,1511.7837000000002,MAD,Refurbished,99.3,89972,0.0,MAD,1511.7837000000002,0,0.0,Netherlands,0.0,Dell,i5,8GB,Other or unknown
PC Computer Fisso Desktop Ricondizionato Grado B HP i7 Ram 8GB SSD 240GB WiN10,1685.1870000000001,MAD,Refurbished,99.3,89972,0.0,MAD,1685.1870000000001,0,0.0,Netherlands,0.0,Hp,i7,8GB,Other or unknown
Tower PC Computer Desktop Fujitsu i7  RAM 16GB SSD 512GB Win 10 (Ricondizionato),1975.9370000000001,MAD,Refurbished,99.3,89972,0.0,MAD,1975.9370000000001,0,0.0,Netherlands,0.0,Unknown,i7,16GB,Other or unknown
"HP Z210 Windows XP Gamer Workstation Pc i7-2600 3,4GHz 4GB 128GB SSD 250 HDD",2208.5370000000003,MAD,Used,100.0,458,29.9,MAD,2208.5370000000003,0,0.0,Netherlands,347.737,Hp,i7,4GB,Desktop
DELL OPTIPLEX 3050 MINI PC DESKTOP I5 6500T RAM 16GB SSD 256GB RICONDIZIONATO,1849.17,MAD,Refurbished,100.0,432,29.0,MAD,1849.17,0,0.0,Netherlands,337.27000000000004,Dell,i5,16GB,Other or unknown
XP PC Windows 7 PC SFF Steuerung-PC PC 4GB 500GB Anlagen CNC-PC seriell parallel,1510.737,MAD,Used,100.0,16642,25.0,MAD,1510.737,0,0.0,Netherlands,290.75,Unknown,Unknown,4GB,Desktop
Dell Optiplex 3060 Micro PC i3-8th Gen 8 GB DDR4 256 GB SSD WIN 11 w/AC Adapter,1891.3869,MAD,Refurbished,98.6,811,68.42,MAD,1891.3869,0,0.0,Netherlands,795.7246000000001,Dell,i3,Unknown,Desktop
Ordinateur PC HP ProDesk 400 G4 SFF i3-6100/4GB/Licence WinPro (SANS DISQUE DUR),581.3837000000001,MAD,Used,100.0,5648,18.0,MAD,581.3837000000001,0,0.0,Netherlands,209.34,Hp,i3,4GB,Other or unknown
"COMPUTER NOTEBOOK HP 250 G10 15,6"" INTEL I3-1315U FULL HD 512 SSD 8GB WIN 11 PRO",5082.31,MAD,New,100.0,471,100.0,MAD,5082.31,0,0.0,Netherlands,1163.0,Hp,i3,8GB,Other or unknown
HP PC Fisso Elitedesk 705 G4 AMD Ryzen 5 MT 16GB 256GB SSD Win 11 Pro Usato,2314.3700000000003,MAD,Used,99.1,608,35.0,MAD,3140.1000000000004,26,825.73,Netherlands,407.05,Hp,ryzen 5,16GB,Other or unknown
HP 800 G1 SFF Pc computer desktop fisso intel quad i5 8gb 256 ssd windows 10,802.47,MAD,Used,99.4,6704,25.0,MAD,802.47,0,0.0,Netherlands,290.75,Hp,i5,8GB,Other or unknown
HP Elitedesk 700 G1 MT Desktop PC Intel i5-4590 8GB RAM ohne Festplatte,581.3837000000001,MAD,Refurbished,99.9,3375,20.0,MAD,581.3837000000001,0,0.0,Netherlands,232.60000000000002,Hp,i5,8GB,Desktop
HP ProDesk 400 G4 Desktop Mini Intel 8th Gen Barebones PC Motherboard NO CPU,602.8992000000001,MAD,Used,99.6,10798,27.01,MAD,670.0043000000001,10,67.1051,Netherlands,314.1263,Hp,Unknown,Unknown,Desktop
HP RP5 5810 Retail POS System PC i5 4th Gen 8GB RAM 128GB SSD Win 10,558.0074,MAD,Used,100.0,1225,19.29,MAD,558.0074,0,0.0,Netherlands,224.3427,Hp,i5,8GB,Desktop
Unité Centrale Lenovo ThinkCentre M715q RAM 16GB DD 500 GB AMD PRO Très Bon ETAT,1383.97,MAD,Used,100.0,86,19.95,MAD,1383.97,0,0.0,Netherlands,232.01850000000002,Lenovo,Unknown,16GB,Other or unknown
Computer di bordo ALFA 156 cod. 503000370000 rif. 60674051  (art.39),1279.3000000000002,MAD,Open Box,100.0,414,35.0,MAD,1279.3000000000002,0,0.0,Netherlands,407.05,Unknown,Unknown,Unknown,Other or unknown
Mini PC Lenovo M710Q AMD Ryzen 5 2400Ge 8GB SSD 256GB WIFI Computer Win 11 PRO,1975.9370000000001,MAD,Refurbished,100.0,3975,39.9,MAD,1975.9370000000001,0,0.0,Netherlands,464.03700000000003,Lenovo,ryzen 5,8GB,Other or unknown
"PC Computer All In One Dell 20"" i5 Ram 8GB SSD 256GB Webcam win10 Ricondizionato",2673.737,MAD,Refurbished,99.3,89972,0.0,MAD,2673.737,0,0.0,Netherlands,0.0,Dell,i5,8GB,Other or unknown
Pc Desktop Computer Assemblato Core i7-3770 Ram 16Gb SSD 480Gb Windows 10 Pro,2907.3837000000003,MAD,New,99.3,89972,0.0,MAD,3487.837,17,580.4533,Netherlands,0.0,Unknown,i7,16GB,Other or unknown
PC Fisso Computer Desktop Tower HP i7 Ram 16GB SSD 512GB Win 10 (Ricondizionato),2673.737,MAD,Refurbished,99.3,89972,0.0,MAD,2673.737,0,0.0,Netherlands,0.0,Hp,i7,16GB,Other or unknown
"Mouse Pad Wrist Rest Support Ergonomic Comfort Mat Non-Slip PC Laptop Computer""",38.6116,MAD,New,99.1,3698,0.0,MAD,38.6116,0,0.0,Netherlands,0.0,Unknown,Unknown,Unknown,Other or unknown
PC Computer Desktop Lenovo i7 Ram 16GB SSD 512GB Wifi Win 10 (Ricondizionato),2324.8370000000004,MAD,Refurbished,99.3,89972,0.0,MAD,2324.8370000000004,0,0.0,Netherlands,0.0,Lenovo,i7,16GB,Other or unknown
Mini PC Computer Desktop Ricondizionato Dell i5 Ram 8GB SSD 240GB Windows 10 Pro,1744.3837000000003,MAD,Refurbished,99.3,89972,0.0,MAD,1744.3837000000003,0,0.0,Netherlands,0.0,Dell,i5,8GB,Other or unknown
"IPC MSI Mainboard MS-98B2 Mini ITX Intel Core i7-6600U 2,60 Ghz 8GB + Netzteil",680.355,MAD,Used,100.0,18398,20.0,MAD,680.355,0,0.0,Netherlands,232.60000000000002,Msi,i7,8GB,Desktop
PC Ordinateur De Bureau DELL SFF I7 Ram 32GB SSD 512GB DVD Win 10 (Rénové),2412.5272,MAD,Refurbished,99.3,89972,0.0,MAD,2412.5272,0,0.0,Netherlands,0.0,Dell,i7,32GB,Other or unknown
PC Computer Desktop DELL SFF i7 Ram 32GB SSD 512GB DVD Win 10 (Ricondizionato),2324.8370000000004,MAD,Refurbished,99.3,89972,0.0,MAD,2324.8370000000004,0,0.0,Spain,0.0,Dell,i7,32GB,Other or unknown
HP Z230 PC Computer Fisso i7 Ram 32GB SSD 1TB Win10 Office Wifi (Ricondizionato),2906.3370000000004,MAD,Refurbished,99.3,89972,0.0,MAD,2906.3370000000004,0,0.0,Spain,0.0,Hp,i7,32GB,Other or unknown
PC Computer Desktop Xeon E5 Ram 16Gb SSD 240Gb Quadro 4000 W10 Ricondizionato,1511.7837000000002,MAD,Refurbished,99.3,89972,0.0,MAD,1743.3370000000002,13,231.5533,Spain,0.0,Unknown,Unknown,16GB,Other or unknown
Computer PC Fisso SFF Ricondizionato Dell i7 6700 RAM 16GB SSD 240GB Windows 11,2209.5837,MAD,Refurbished,99.3,89972,0.0,MAD,2209.5837,0,0.0,Spain,0.0,Dell,i7,16GB,Other or unknown
PC Computer Dektop Lenovo P330 i5-8500 Ram 16Gb SSD 512Gb Win 11 Ricondizionato,2442.1837,MAD,Refurbished,99.3,89972,0.0,MAD,2558.4837,5,116.30000000000001,Spain,0.0,Lenovo,i5,16GB,Other or unknown
Pc Desktop Computer Assemblato Core i5-3470 Ram 16Gb SSD 480Gb Windows 10 Pro,2558.4837,MAD,New,99.3,89972,0.0,MAD,3022.6369999999997,15,464.1533,Spain,0.0,Unknown,i5,16GB,Other or unknown
Mini PC Computer Desktop Lenovo M73 i7 Ram 16GB SSD 240GB Win 10 Ricondizionato,1628.0837000000001,MAD,Refurbished,99.3,89972,0.0,MAD,1628.0837000000001,0,0.0,Spain,0.0,Lenovo,i7,16GB,Other or unknown
LENOVO M93P TOWER i7-4770 16GB RAM 500GB HDD WINDOWS 10 GARANZIA PC COMPUTER i7,1395.6000000000001,MAD,Refurbished,99.5,5598,18.0,MAD,1395.6000000000001,0,0.0,Spain,209.34,Lenovo,i7,16GB,Other or unknown
Pc Computer Desktop Fisso Hp i5 Ram 8Gb SSD 256 Win11 WiFi Office RICONDIZIONATO,1371.1770000000001,MAD,Refurbished,100.0,159,19.5,MAD,1371.1770000000001,0,0.0,Spain,226.78500000000003,Hp,i5,8GB,Other or unknown
"mini Computer Pc Client Atomio Praim-A22 Intel 1,86Ghz/2Gb/16Gb SSD Usb rete lan",301.217,MAD,Used,99.8,14775,8.0,MAD,301.217,0,0.0,Spain,93.04,Unknown,Unknown,2GB,Other or unknown
Pc Computer Desktop Assemblato Nuovo Core i5-3470 Ram 8Gb SSD 240 Windows 10 Pro,2011.8737000000003,MAD,New,99.3,89972,0.0,MAD,2324.8370000000004,13,312.9633,Spain,0.0,Unknown,i5,8GB,Other or unknown
PC Computer Desktop Fisso Ricondizionato Dell i7 Ram 32Gb SSD 480Gb Windows 10,2325.8837000000003,MAD,Refurbished,99.3,89972,0.0,MAD,2325.8837000000003,0,0.0,Spain,0.0,Dell,i7,32GB,Other or unknown
Computadora configuradora Fujitsu Q556 mini PC Intel G4400T 8 GB RAM 256 GB SSD Win 11,1162.8837,MAD,Refurbished,99.8,9362,19.9,MAD,1162.8837,0,0.0,Spain,231.437,Unknown,Unknown,Unknown,Desktop
Computadora PC Fujitsu Q556/2 Mini Intel i3-6100T 4-32 GB RAM 256 GB m.2 SSD Win 11,1162.8837,MAD,Refurbished,99.8,9362,19.9,MAD,1162.8837,0,0.0,Spain,231.437,Unknown,i3,Unknown,Desktop
PC GAMING COMPUTER FISSO LED RGB i7 16GB RAM 500GB SSD HD NVIDIA GT730 4GB HDMI,4407.77,MAD,New,98.8,206,25.0,MAD,4407.77,0,0.0,Spain,290.75,Unknown,i7,16GB,Other or unknown
Intel NUC Mini PC WiFi Core i5-6260U 256 SSD 16 GB RAM window 11 computer tiny,2198.07,MAD,Refurbished,99.4,6704,25.0,MAD,2198.07,0,0.0,Spain,290.75,Unknown,i5,Unknown,Other or unknown
"Computadora HP Compaq 6200 PRO i5 2400 3,1 Microtorre 500 GB Windows 11, 4 GB de RAM N2",514.2786,MAD,Used,100.0,3209,398.5,MAD,514.2786,0,0.0,Spain,4634.555,Hp,i5,Unknown,Desktop
HP 800G1 PC Computer Fisso i5 RAM 16 SSD 240 Win11 Office Wifi (Ricondizionato),1510.737,MAD,Refurbished,99.3,89972,0.0,MAD,1510.737,0,0.0,Spain,0.0,Hp,i5,Unknown,Other or unknown
Pc Computer Desktop HP Z1 i9-9900 RAM 32GB SSD 512GB Win 11 Pro (Ricondizionato),6279.037,MAD,Refurbished,99.3,89972,0.0,MAD,6395.337,2,116.30000000000001,Spain,0.0,Hp,i9,32GB,Other or unknown
Lenovo Mini Computer PC Ryzen 5 Pro Ram 16GB SSD 512GB Windows 11 Ricondizionato,2557.4370000000004,MAD,Refurbished,99.3,89972,0.0,MAD,2557.4370000000004,0,0.0,Spain,0.0,Lenovo,ryzen 5,16GB,Other or unknown
PC COMPUTER SFF HP DC7900 INTEL CORE 2 E7200 2.53GHZ RAM 4GB HDD160GB WIN VISTA,407.05,MAD,Refurbished,99.8,25392,25.0,MAD,407.05,0,0.0,Spain,290.75,Hp,Unknown,4GB,Other or unknown
PC Computer Desktop Fujitsu E420 SFF i7 RAM 16GB SSD 512GB Win 10 Ricondizionato,1628.0837000000001,MAD,Refurbished,99.3,89972,0.0,MAD,1975.9370000000001,18,347.85330000000005,Spain,0.0,Unknown,i7,16GB,Other or unknown
DELL PC Computer Fisso SFF Ricondizionato i5 Ram 8GB SSD 240GB W10 Office21 Wifi,1511.7837000000002,MAD,Refurbished,99.3,89972,0.0,MAD,1511.7837000000002,0,0.0,Spain,0.0,Dell,i5,8GB,Other or unknown
PC Computer Desktop HP Z240 SFF i7 Ram 32GB SSD 1TB WIN 10 Pro (Ricondizionato),2790.0370000000003,MAD,Refurbished,99.3,89972,0.0,MAD,3022.6369999999997,8,232.60000000000002,Spain,0.0,Hp,i7,32GB,Other or unknown
